id,session_id,raw_text,predicted_intent,text_hash,cleaned_text,snorkel_intent,snorkel_confidence
196,sim_v2_195,ở sapa có tour lặn ko z,unlabeled,d275bee43c2cef247105ee73d16b1dd4,ở Sa_Pa có tour_lặn không vậy,search_activity,0.7172096466701441
199,sim_v2_198,thuê resort sài gòn,unlabeled,2983777c65f40a243995b916dca37554,thuê resort sài gòn,search_accommodation,0.670959628441436
200,sim_v2_199,tour phú quốc mấy ngày mấy đêm,unlabeled,51d410797214525e073ef4c2ca0662f1,tour phú_quốc mấy ngày mấy đêm,ask_tour_info,0.7519487721356817
201,sim_v2_200,book phòng pq bot,unlabeled,71f61f5035091639f652ca82cad0229d,book phòng Phú_Quốc bot,search_accommodation,0.670959628441436
203,sim_v2_202,tư vấn tour sài gòn,unlabeled,cf07637e993a36a46d12df36acf7d5a1,tư_vấn tour sài gòn,search_travel,0.7489806249626828
204,sim_v2_203,thuê resort phú quốc,unlabeled,28061edb4cd8621c8741896ba8c32163,thuê resort_phú_quốc,search_accommodation,0.670959628441436
205,sim_v2_204,muốn đi đlạt,unlabeled,84d59055125fbc2baa0235a90e84b4bc,muốn đi Đà_Lạt,search_travel,0.7489806249626828
206,sim_v2_205,thời tiết hà nội sao,unlabeled,843b53b8f08507ef9d027ae021a19fb2,thời_tiết hà_nội sao,search_destination,0.6570826766974567
207,sim_v2_206,ở đà nẵng có tour lặn không,unlabeled,9318845c9f08580dda860ea6536d3066,ở đà_nẵng có tour lặn không,search_activity,0.7172096466701441
209,sim_v2_208,review đà nẵng mùa này,unlabeled,b23d3abbc9d7c1b670a8b4bf0a89e89a,review đà_nẵng mùa này,search_destination,0.6570826766974567
210,sim_v2_209,có tour hà nội ko bot nha,unlabeled,6bf4d06ce155a87ee9618d354a02e7c2,có tour hà_nội không bot nha,search_travel,0.7489806249626828
211,sim_v2_210,có cắm trại ở sài gòn k nha,unlabeled,5f018930f5d20fd8f4d3e4759eba1795,có cắm trại ở sài_gòn không nha,search_activity,0.7172096466701441
213,sim_v2_212,thuê resort sapa nha,unlabeled,b4ff2de30e19fb201452cba91ec83ad7,thuê resort_Sa_Pa nha,search_accommodation,0.670959628441436
215,sim_v2_214,tour hà nội rẻ nhất là bao nhiêu nha,unlabeled,6c5e6635bb54e7880a81118bdd9669bb,tour hà_nội rẻ nhất là bao_nhiêu nha,search_price,0.7356107189803185
216,sim_v2_215,tìm tour đi nha trang,unlabeled,375dde1722281daa29bb5ef267af0caf,tìm tour đi Nha_Trang,search_travel,0.7489806249626828
218,sim_v2_217,thuê resort sapa,unlabeled,d214a28e27a5821e3a8482346bd5be0a,thuê resort_Sa_Pa,search_accommodation,0.670959628441436
220,sim_v2_219,pq có chỗ nào check in đẹp,unlabeled,2e0611caa1a1284e6c55b566d4cbbed6,Phú_Quốc có chỗ nào check in đẹp,search_destination,0.6570826766974567
223,sim_v2_222,book phòng sapa,unlabeled,962059fe3e8cec279d9bfaca9eb8d3e4,book phòng Sa_Pa,search_accommodation,0.670959628441436
226,sim_v2_225,chửi thề dmm nha,unlabeled,bebea553c89a98a9c4343368a23d97c8,chửi thề dmm nha,out_of_scope,0.7646650326777873
228,sim_v2_227,mùa nào đi đà lạt hợp lý,unlabeled,8292b1811bb72c542d7c6db0c9e53f6f,mùa nào đi Đà_Lạt hợp_lý,search_destination,0.6570826766974567
229,sim_v2_228,tìm chỗ ở giá rẻ tại phú quốc bot,unlabeled,f4591612e270237e8c1f9f67d6f08a62,tìm chỗ ở giá rẻ tại phú_quốc bot,search_accommodation,0.670959628441436
230,sim_v2_229,có tour phú quốc không bot,unlabeled,5ac7df81efcbc79cc0c6128862a2a3e4,có tour_phú_quốc không bot,search_travel,0.7489806249626828
232,sim_v2_231,đặc sản nha trang là gì,unlabeled,94f2b18e3a58433e6c072a0b7a15eea1,đặc_sản Nha_Trang là gì,search_destination,0.6570826766974567
233,sim_v2_232,có tour hà nội không bot,unlabeled,b26d193421e8d57e8381c49bad8b8fed,có tour hà_nội không bot,search_travel,0.7489806249626828
235,sim_v2_234,review đlạt mùa này bot,unlabeled,79b81cf6dc5e9e183e2fe5ec99c64b94,review Đà_Lạt mùa này bot,search_destination,0.6570826766974567
237,sim_v2_236,book phòng pq,unlabeled,f3c3c1219d03c0cc6fc9e5ca3f0e1292,book phòng Phú_Quốc,search_accommodation,0.670959628441436
238,sim_v2_237,gửi mình chi tiết tour đà lạt,unlabeled,9a9e96cb0f2228b1f319f3993047dcf5,gửi mình chi_tiết tour Đà_Lạt,ask_tour_info,0.7519487721356817
239,sim_v2_238,tour nt bao gồm ăn uống chưa,unlabeled,9c219439b2ebd6777aef3f75985bc726,tour Nha_Trang bao_gồm ăn_uống chưa,ask_tour_info,0.7519487721356817
240,sim_v2_239,đà lạt có chỗ nào check in đẹp,unlabeled,6a79b8bbc7634bab1440526ccaa63ba3,Đà_Lạt có chỗ nào check in đẹp,search_destination,0.6570826766974567
241,sim_v2_240,có tour nt không bot,unlabeled,ce1eb753b00f6a2f1d3919e62f3a54ba,có tour Nha_Trang không bot,search_travel,0.7489806249626828
245,sim_v2_244,tour nha trang rẻ nhất là bao nhiêu,unlabeled,1018466a31164bdefdd34091fce1a63c,tour Nha_Trang rẻ nhất là bao_nhiêu,search_price,0.7356107189803185
246,sim_v2_245,tour pq bao gồm ăn uống chưa,unlabeled,ddffc8cea70b5dfc78f4bb6d66a95dae,tour Phú_Quốc bao_gồm ăn_uống chưa,ask_tour_info,0.7519487721356817
247,sim_v2_246,thuê resort nha trang,unlabeled,2fa2a8488c587a031a49d72c1738879e,thuê resort Nha_Trang,search_accommodation,0.670959628441436
248,sim_v2_247,ik đà lạt chơi dợ,unlabeled,8dc6974f21f419df83dd4adf64a2b9ee,đi Đà_Lạt chơi dợ,search_activity,0.7172096466701441
249,sim_v2_248,muốn ik phú quốc z,unlabeled,8af626b457e8a0f0185cc8c69ce9b8ad,muốn đi phú_quốc vậy,search_travel,0.7489806249626828
250,sim_v2_249,muốn đi sapa,unlabeled,0f1b08956ad3e458b643701a0601559f,muốn đi Sa_Pa,search_travel,0.7489806249626828
251,sim_v2_250,ik sài gòn chơi,unlabeled,561b35891b92d655430c30f75b7aa86a,đi sài_gòn chơi,search_activity,0.7172096466701441
252,sim_v2_251,xin bảng giá ik đà nẵng dợ,unlabeled,071c29010f4f86d281dfbd6bb365fc78,xin bảng giá đi đà_nẵng dợ,search_price,0.7356107189803185
255,sim_v2_254,xin bảng giá đi đà lạt,unlabeled,728f83d1b3735e0fd942fbc887f2501c,xin bảng giá đi Đà_Lạt,search_price,0.7356107189803185
257,sim_v2_256,xin bảng giá đi sài gòn,unlabeled,3834aa6e1462fd0bc7cc92474633419d,xin bảng giá đi sài gòn,search_price,0.7356107189803185
260,sim_v2_259,buồn ngủ wá z,unlabeled,c48829f3577ff8aa9313c270662b5991,buồn ngủ quá vậy,out_of_scope,0.7646650326777873
263,sim_v2_262,tour đlạt bao gồm ăn uống chưa,unlabeled,914d1d4957a4fa982c05a2486874d54b,tour Đà_Lạt bao_gồm ăn_uống chưa,ask_tour_info,0.7519487721356817
264,sim_v2_263,tour đlạt mấy ngày mấy đêm,unlabeled,ecd7d789d69a8f2f1eb662ab63775d1d,tour Đà_Lạt mấy ngày mấy đêm,ask_tour_info,0.7519487721356817
265,sim_v2_264,thời tiết hôm nay nha,unlabeled,7f1baa821286954d0e61086c6c36b62d,thời_tiết hôm_nay nha,out_of_scope,0.7646650326777873
266,sim_v2_265,tour nha trang rẻ nhất là bao nhiêu nha,unlabeled,79c5050d7564f252392da9bf179c4fcc,tour Nha_Trang rẻ nhất là bao_nhiêu nha,search_price,0.7356107189803185
267,sim_v2_266,thuê resort đlạt,unlabeled,2db264c9ae9353651c1c37b551d43c02,thuê resort Đà_Lạt,search_accommodation,0.670959628441436
269,sim_v2_268,thuê xe đạp dạo đà nẵng bot,unlabeled,95552ab1c06cc489ef29db74d76ea738,thuê xe_đạp dạo đà_nẵng bot,search_activity,0.7172096466701441
270,sim_v2_269,có cắm trại ở đlạt k,unlabeled,a7396aebc573c072cc9268de1a95a65f,có cắm trại ở Đà_Lạt không,search_activity,0.7172096466701441
271,sim_v2_270,muốn đi nha trang,unlabeled,949e67204e539380494988c4ed16b363,muốn đi Nha_Trang,search_travel,0.7489806249626828
273,sim_v2_272,tư vấn tour sài gòn dợ,unlabeled,7f773227b24bbd1001f536bc51f94481,tư_vấn tour sài gòn dợ,search_travel,0.7489806249626828
277,sim_v2_276,tour nt mấy ngày mấy đêm bot,unlabeled,8b55cdf7e86505e07a3576b0520a1252,tour Nha_Trang mấy ngày mấy đêm bot,ask_tour_info,0.7519487721356817
278,sim_v2_277,xin bảng giá đi đà nẵng,unlabeled,529f18fa3eb1748d74a0da52af3d6a84,xin bảng giá đi đà_nẵng,search_price,0.7356107189803185
280,sim_v2_279,tư vấn tour đà lạt,unlabeled,384d212c779dac393172d28971fa3d4a,tư_vấn tour Đà_Lạt,search_travel,0.7489806249626828
281,sim_v2_280,chi phí đi đà nẵng mấy củ,unlabeled,50e4909ba277793b248080aafb19fbb7,chi_phí đi đà_nẵng mấy triệu,search_price,0.7356107189803185
282,sim_v2_281,thời tiết đlạt sao bot,unlabeled,b991681adc67cc91d372a6acddbbffe8,thời_tiết Đà_Lạt sao bot,search_destination,0.6570826766974567
283,sim_v2_282,các hoạt động vui chơi tại sài gòn,unlabeled,12654251cac46a3dce1e00d7990bfde1,các hoạt_động vui_chơi tại sài gòn,search_activity,0.7172096466701441
284,sim_v2_283,xin bảng giá ik pq bot,unlabeled,add0ecd8aaa1c365976bd59754d7f4f9,xin bảng giá đi Phú_Quốc bot,search_price,0.7356107189803185
285,sim_v2_284,có cắm trại ở đà lạt k dợ,unlabeled,250351d10fd790e0c3d2c9acb5f9db2a,có cắm trại ở Đà_Lạt không dợ,search_activity,0.7172096466701441
288,sim_v2_287,tour đà nẵng mấy ngày mấy đêm,unlabeled,1582e2c943f63d36474fff0882a556cc,tour đà_nẵng mấy ngày mấy đêm,ask_tour_info,0.7519487721356817
290,sim_v2_289,xin kinh nghiệm đi sài gòn,unlabeled,0cdf67550fd7e5b097b79d87a50b5085,xin kinh_nghiệm đi sài gòn,search_destination,0.6570826766974567
294,sim_v2_293,xin bảng giá đi nha trang,unlabeled,e77ef45b2b1aa25e67d360c36144cfd1,xin bảng giá đi Nha_Trang,search_price,0.7356107189803185
296,sim_v2_295,gửi mình chi tiết tour nt,unlabeled,0d792f5c386b37fb66b5dfa584cfe02e,gửi mình chi_tiết tour Nha_Trang,ask_tour_info,0.7519487721356817
297,sim_v2_296,tìm homestay view đẹp ở nt dợ,unlabeled,def0c14cd0eabfa4ba68af0d19c9c5ba,tìm homestay view đẹp ở Nha_Trang dợ,search_destination,0.4954226621493553
298,sim_v2_297,muốn đi đà nẵng,unlabeled,086ff9a4d3aa10e4bb1512e17722e944,muốn đi đà_nẵng,search_travel,0.7489806249626828
299,sim_v2_298,book phòng đà lạt dợ,unlabeled,a19c0651e70ab02c5620cc64680a9794,book phòng Đà_Lạt dợ,search_accommodation,0.670959628441436
301,sim_v2_300,tìm homestay view đẹp ở sapa,unlabeled,119dde61480ca5cbf20dfe320f0436b7,tìm homestay view đẹp ở Sa_Pa,search_destination,0.4954226621493553
302,sim_v2_301,tìm homestay view đẹp ở nha trang,unlabeled,42c98ea60d744860faa8ac7e19ee69af,tìm homestay view đẹp ở Nha_Trang,search_destination,0.4954226621493553
306,sim_v2_305,tìm tour đi đlạt,unlabeled,14c9faf59e2e58c1e91513e572dc1f78,tìm tour đi Đà_Lạt,search_travel,0.7489806249626828
307,sim_v2_306,tìm homestay view đẹp ở hà nội,unlabeled,ddcfbb71f367c0010be1a3bff4e42e01,tìm homestay view đẹp ở hà_nội,search_destination,0.4954226621493553
310,sim_v2_309,ik hà nội chơi dợ,unlabeled,c3dad82a2d82e562b2c32846403ea573,đi hà_nội chơi dợ,search_activity,0.7172096466701441
311,sim_v2_310,tour hà nội rẻ nhất là bao nhiêu dợ,unlabeled,894d511587ae63007d5d1b746433dcb5,tour hà_nội rẻ nhất là bao_nhiêu dợ,search_price,0.7356107189803185
314,sim_v2_313,tìm chỗ ở giá rẻ tại nha trang,unlabeled,9e19dcff44afd9404f6837c8e09913cd,tìm chỗ ở giá rẻ tại Nha_Trang,search_accommodation,0.670959628441436
315,sim_v2_314,tour đlạt bao gồm ăn uống chưa dợ,unlabeled,49a42c69270c4887d2a1314b85505803,tour Đà_Lạt bao_gồm ăn_uống chưa dợ,ask_tour_info,0.7519487721356817
319,sim_v2_318,đặc sản đlạt là gì,unlabeled,f0b9c7f767724ad341e0d57454c3b361,đặc_sản Đà_Lạt là gì,search_destination,0.6570826766974567
321,sim_v2_320,thuê xe đạp dạo nha trang z,unlabeled,7ac601595293c43b2c95afd1d31ad699,thuê xe_đạp dạo Nha_Trang vậy,search_activity,0.7172096466701441
322,sim_v2_321,chửi thề dmm,unlabeled,78ef02bb7196ce592f208376ae1c1ec8,chửi thề dmm,out_of_scope,0.7646650326777873
323,sim_v2_322,chơi dù lượn ở nt bot,unlabeled,bcb62a6bc7fd90ff85985dd80f2aa88e,chơi dù lượn ở Nha_Trang bot,search_activity,0.7172096466701441
324,sim_v2_323,book phòng hà nội,unlabeled,fa7ecccd2caea806235c1344f642e836,book phòng hà_nội,search_accommodation,0.670959628441436
327,sim_v2_326,ở sapa có tour lặn không,unlabeled,023cff1588c6622ac40362cc61e1f944,ở Sa_Pa có tour lặn không,search_activity,0.7172096466701441
330,sim_v2_329,có khuyến mãi tour đà nẵng không,unlabeled,13fd80bff9cfaf3c9be09c71fa353eab,có khuyến_mãi tour đà_nẵng không,search_price,0.7356107189803185
331,sim_v2_330,tìm chỗ ở giá rẻ tại nt,unlabeled,a9af799793d61c124b2da0a3701b8bb8,tìm chỗ ở giá rẻ tại Nha_Trang,search_accommodation,0.670959628441436
334,sim_v2_333,xin kinh nghiệm đi nt,unlabeled,61f644895773a64108ffd23e313956f6,xin kinh_nghiệm đi Nha_Trang,search_destination,0.6570826766974567
337,sim_v2_336,xin lịch trình đi nha trang,unlabeled,41c56406c3bda08b8eaba01748b3e509,xin lịch_trình đi Nha_Trang,ask_tour_info,0.7519487721356817
339,sim_v2_338,bạn tên gì,unlabeled,4e0e5f16305423ff3808eae9610f68cc,bạn tên gì,out_of_scope,0.7646650326777873
342,sim_v2_341,có hướng dẫn viên ko bot,unlabeled,29d3853a48dbf340216027d3fc2b638d,có hướng_dẫn_viên không bot,ask_tour_info,0.7519487721356817
343,sim_v2_342,muốn ik trekking đà lạt dợ,unlabeled,eef9bf195f0605b87c345f00762a90b7,muốn đi trekking Đà_Lạt dợ,search_activity,0.7172096466701441
347,sim_v2_346,tìm homestay view đẹp ở pq nha,unlabeled,4fef7d95ab0a66341aaeb4b5c1a87204,tìm homestay view đẹp ở Phú_Quốc nha,search_destination,0.4954226621493553
348,sim_v2_347,có tour pq không bot,unlabeled,02fdebebf682c2389799a90d9d41bd47,có tour Phú_Quốc không bot,search_travel,0.7489806249626828
349,sim_v2_348,tìm chỗ ở giá rẻ tại sapa,unlabeled,a4c289171e1b3ee63f130e5e5090f413,tìm chỗ ở giá rẻ tại Sa_Pa,search_accommodation,0.670959628441436
350,sim_v2_349,thời tiết hôm nay bot,unlabeled,c78a49bd4607eb61419e579773d2ed7e,thời_tiết hôm_nay bot,out_of_scope,0.7646650326777873
351,sim_v2_350,có khuyến mãi tour nha trang ko nha,unlabeled,412698accd26de4fcf3d99a1b1ca5240,có khuyến_mãi tour Nha_Trang không nha,search_price,0.7356107189803185
353,sim_v2_352,muốn đi trekking sapa,unlabeled,f46ca47a323146d6571448ae9566c27d,muốn đi trekking_Sa_Pa,search_activity,0.7172096466701441
354,sim_v2_353,chơi dù lượn ở pq,unlabeled,5a4a7e6f8afb10b5e1dcfa53be7ada7f,chơi dù lượn ở Phú_Quốc,search_activity,0.7172096466701441
355,sim_v2_354,xin lịch trình đi đà nẵng,unlabeled,a1b2901434c331784f1762982fb0422f,xin lịch_trình đi đà_nẵng,ask_tour_info,0.7519487721356817
360,sim_v2_359,tư vấn tour sapa z,unlabeled,b25ebbb132d754d4853a31d0ce5eb047,tư_vấn tour_Sa_Pa vậy,search_travel,0.7489806249626828
361,sim_v2_360,có tour đà lạt không bot,unlabeled,7c185ad53a55915955dbeeeb23fd3e19,có tour Đà_Lạt không bot,search_travel,0.7489806249626828
363,sim_v2_362,tour nt rẻ nhất là bao nhiêu,unlabeled,021954c8d741c8781c6fc8e835c83975,tour Nha_Trang rẻ nhất là bao_nhiêu,search_price,0.7356107189803185
366,sim_v2_365,giá tour hà nội nhiêu tiền,unlabeled,a2aeae14e6640df95b83ec23301667ab,giá tour hà_nội nhiêu tiền,search_price,0.7356107189803185
368,sim_v2_367,gửi mình chi tiết tour phú quốc,unlabeled,b89f28d5729cf99b7e6017c71d8c96fe,gửi mình chi_tiết tour_phú_quốc,ask_tour_info,0.7519487721356817
369,sim_v2_368,di chuyển bằng phương tiện gì z,unlabeled,4b91d422a839f5a1a9b9ef2d5806d28b,đi chuyển bằng phương_tiện gì vậy,ask_tour_info,0.7519487721356817
370,sim_v2_369,ở nha trang có tour lặn ko nha,unlabeled,962d07780dcceacee1a5b7a73f497143,ở Nha_Trang có tour_lặn không nha,search_activity,0.7172096466701441
372,sim_v2_371,đặt phòng khách sạn hà nội,unlabeled,89f45be3e08537c881a82af10b1779e2,đặt phòng khách_sạn hà_nội,search_accommodation,0.670959628441436
373,sim_v2_372,đặt phòng khách sạn sapa,unlabeled,ecee6bab44097778cace45b72ab528bb,đặt phòng khách_sạn Sa_Pa,search_accommodation,0.670959628441436
374,sim_v2_373,gửi mình chi tiết tour hà nội bot,unlabeled,2ef5b78bf876b1869880ca3c57f58779,gửi mình chi_tiết tour hà_nội bot,ask_tour_info,0.7519487721356817
375,sim_v2_374,muốn đi pq,unlabeled,60f503596533bfe6032f6bd22ab4e5d6,muốn đi Phú_Quốc,search_travel,0.7489806249626828
379,sim_v2_378,đặt phòng khách sạn đà lạt dợ,unlabeled,e343317736d465df63cf3be037a22f54,đặt phòng khách_sạn Đà_Lạt dợ,search_accommodation,0.670959628441436
380,sim_v2_379,gửi mình chi tiết tour đà lạt nha,unlabeled,6b02c4f1948164a67bba136f6b89120c,gửi mình chi_tiết tour Đà_Lạt nha,ask_tour_info,0.7519487721356817
383,sim_v2_382,tư vấn tour đlạt dợ,unlabeled,a6e4d5cf8195c1ee70610df3f10f175e,tư_vấn tour Đà_Lạt dợ,search_travel,0.7489806249626828
385,sim_v2_384,thuê resort pq,unlabeled,31c58e2ad744784d48011ebf04f482da,thuê resort Phú_Quốc,search_accommodation,0.670959628441436
386,sim_v2_385,đlạt có chỗ nào check in đẹp,unlabeled,ac1b9df7bfac1054471cfe658188372e,Đà_Lạt có chỗ nào check in đẹp,search_destination,0.6570826766974567
389,sim_v2_388,hà nội có chỗ nào check in đẹp,unlabeled,01fbec30788beff892f7874f1bc35139,hà_nội có chỗ nào check in đẹp,search_destination,0.6570826766974567
390,sim_v2_389,đặc sản hà nội là gì,unlabeled,b1f4076294f3282f87fe37a9b3e84c6b,đặc_sản hà_nội là gì,search_destination,0.6570826766974567
393,sim_v2_392,thời tiết sài gòn sao,unlabeled,6253e1bd66b821b05603477da9ca954c,thời_tiết sài_gòn sao,search_destination,0.6570826766974567
400,sim_v2_399,ik đà lạt chơi,unlabeled,fa20dfdf547365ba9fa6d5a168c79e5f,đi Đà_Lạt chơi,search_activity,0.7172096466701441
401,sim_v2_400,thời tiết đà lạt sao,unlabeled,44481a49f70895faa6ad544eff06e29d,thời_tiết Đà_Lạt sao,search_destination,0.6570826766974567
402,sim_v2_401,ở nha trang có tour lặn không,unlabeled,382afa9c4301170d35da1e0d6301b71b,ở Nha_Trang có tour lặn không,search_activity,0.7172096466701441
405,sim_v2_404,book phòng đlạt,unlabeled,9999c2a71d0d7fbc37d319bf5151e413,book phòng Đà_Lạt,search_accommodation,0.670959628441436
406,sim_v2_405,tour sài gòn rẻ nhất là bao nhiêu,unlabeled,a6f5e37557ae99557a9b82288d792e52,tour sài gòn rẻ nhất là bao_nhiêu,search_price,0.7356107189803185
407,sim_v2_406,muốn đi trekking sài gòn,unlabeled,29f5ba27780a230219c7907a141cf343,muốn đi trekking sài gòn,search_activity,0.7172096466701441
410,sim_v2_409,review sài gòn mùa này,unlabeled,8c1147c83b4d8125b83db179da131d17,review sài gòn mùa này,search_destination,0.6570826766974567
411,sim_v2_410,giá tour nt nhiêu tiền dợ,unlabeled,fa28763d36fbcbf137f0ffd6d220168b,giá tour Nha_Trang_nhiêu tiền dợ,search_price,0.7356107189803185
412,sim_v2_411,xin lịch trình ik phú quốc dợ,unlabeled,b9cb54bfada120d89e98c61187bbb040,xin lịch_trình đi phú_quốc dợ,ask_tour_info,0.7519487721356817
413,sim_v2_412,có tour đà nẵng ko bot nha,unlabeled,a91f180231e90a06f45c1d24bbd6549d,có tour đà_nẵng không bot nha,search_travel,0.7489806249626828
415,sim_v2_414,giá tour nt nhiêu tiền bot,unlabeled,e61cd6e11bf820a81a61318b94048593,giá tour Nha_Trang_nhiêu tiền bot,search_price,0.7356107189803185
416,sim_v2_415,gửi mình chi tiết tour nt nha,unlabeled,b5f9501ee9313d571fc4950d813f6167,gửi mình chi_tiết tour Nha_Trang nha,ask_tour_info,0.7519487721356817
423,sim_v2_422,book phòng nt,unlabeled,c04e60faf4b488c267d06a59c49dd64a,book phòng Nha_Trang,search_accommodation,0.670959628441436
426,sim_v2_425,xin kinh nghiệm đi sapa,unlabeled,f9e259feb2d26205f5a23b5d1ddfd2a2,xin kinh_nghiệm đi Sa_Pa,search_destination,0.6570826766974567
427,sim_v2_426,đà nẵng có chỗ nào check in đẹp nha,unlabeled,df2130c7b6579f1e64dc304991bd195d,đà_nẵng có chỗ nào check in đẹp nha,search_destination,0.6570826766974567
431,sim_v2_430,tìm homestay view đẹp ở nt,unlabeled,2d9ccf17b52514b8a3ede7ef201e7201,tìm homestay view đẹp ở Nha_Trang,search_destination,0.4954226621493553
436,sim_v2_435,xin lịch trình đi phú quốc,unlabeled,e74d6c12ade5c3c72fc8fd9de2ad769c,xin lịch_trình đi phú_quốc,ask_tour_info,0.7519487721356817
438,sim_v2_437,đlạt có chỗ nào check in đẹp z,unlabeled,9f34c27f0544812c76d552df704f4e96,Đà_Lạt có chỗ nào check in đẹp vậy,search_destination,0.6570826766974567
439,sim_v2_438,tour pq rẻ nhất là bao nhiêu,unlabeled,47e848fd3e1238cd4afefff695630b12,tour Phú_Quốc rẻ nhất là bao_nhiêu,search_price,0.7356107189803185
444,sim_v2_443,gửi mình chi tiết tour đlạt z,unlabeled,a3c0d5eb1f86ebe007a818bb8d490767,gửi mình chi_tiết tour Đà_Lạt vậy,ask_tour_info,0.7519487721356817
445,sim_v2_444,các hoạt động vui chơi tại phú quốc,unlabeled,f9a3ea11adf48550a39a064ba2793cd5,các hoạt_động vui_chơi tại phú_quốc,search_activity,0.7172096466701441
446,sim_v2_445,tìm homestay view đẹp ở phú quốc,unlabeled,5e32ff9cfcfb59a0341c54bd9f2ec7e9,tìm homestay view đẹp ở phú_quốc,search_destination,0.4954226621493553
447,sim_v2_446,tìm tour ik đlạt z,unlabeled,13f682fc0888b524a7a5a743d36f8b46,tìm tour đi Đà_Lạt vậy,search_travel,0.7489806249626828
449,sim_v2_448,xin kinh nghiệm đi hà nội,unlabeled,9cf1ebc09fc73795d38ae12c6cf037bc,xin kinh_nghiệm đi hà_nội,search_destination,0.6570826766974567
450,sim_v2_449,xin lịch trình đi sapa,unlabeled,f7bc075ce1f2e8984b97b35273b08858,xin lịch_trình đi Sa_Pa,ask_tour_info,0.7519487721356817
454,sim_v2_453,có khuyến mãi tour đà nẵng ko bot,unlabeled,ca60a80099582fcc650ee8dc0afb8ac8,có khuyến_mãi tour đà_nẵng không bot,search_price,0.7356107189803185
455,sim_v2_454,ở nt có tour lặn không,unlabeled,18ce673839ffdb07eebff15806ea70e1,ở Nha_Trang có tour lặn không,search_activity,0.7172096466701441
459,sim_v2_458,ik pq chơi,unlabeled,1a067dfb9d4dc2bc3ee199c40d019997,đi Phú_Quốc chơi,search_activity,0.7172096466701441
462,sim_v2_461,thuê xe đạp dạo đà lạt bot,unlabeled,f659fd3f3a3bd9d984dec2d19bcaa927,thuê xe_đạp dạo Đà_Lạt bot,search_activity,0.7172096466701441
463,sim_v2_462,chơi dù lượn ở pq dợ,unlabeled,5136f303c41082d4826b127e21cd0d4e,chơi dù lượn ở Phú_Quốc dợ,search_activity,0.7172096466701441
464,sim_v2_463,muốn đi trekking đà nẵng,unlabeled,e50862eec773948c74b1dbfe9e990081,muốn đi trekking đà_nẵng,search_activity,0.7172096466701441
465,sim_v2_464,chi phí ik đà nẵng mấy củ z,unlabeled,e82434b947eb9d6d389785e7f91deaba,chi_phí đi đà_nẵng mấy triệu vậy,search_price,0.7356107189803185
466,sim_v2_465,tư vấn tour nha trang,unlabeled,f7dcaca2d51ecd6f1a315f086feeb12e,tư_vấn tour Nha_Trang,search_travel,0.7489806249626828
467,sim_v2_466,cách nấu bún bò nha,unlabeled,c9a7247248d1c5cc6d9ffa67a58845c3,cách nấu bún_bò nha,out_of_scope,0.7646650326777873
472,sim_v2_471,tìm homestay view đẹp ở pq dợ,unlabeled,1f573c693ee345b2987033d775496c23,tìm homestay view đẹp ở Phú_Quốc dợ,search_destination,0.4954226621493553
474,sim_v2_473,review pq mùa này,unlabeled,8af9e3a147a2bfbbb5e0e845ee9653a0,review Phú_Quốc mùa này,search_destination,0.6570826766974567
477,sim_v2_476,có khuyến mãi tour đlạt không,unlabeled,a3109b366bd8f5a3d1899c6ffeea7354,có khuyến_mãi tour Đà_Lạt không,search_price,0.7356107189803185
479,sim_v2_478,có tour đà lạt ko bot bot,unlabeled,07fc1e938f0ea290ed39c2d5feffbbe7,có tour Đà_Lạt không bot bot,search_travel,0.7489806249626828
480,sim_v2_479,giá tour đà lạt nhiêu tiền,unlabeled,7abd62d668ab54fc005219657e1f3e28,giá tour Đà_Lạt nhiêu tiền,search_price,0.7356107189803185
481,sim_v2_480,mùa nào ik sapa hợp lý z,unlabeled,9b88d137b9ed5afdd9fa7a2539371fc8,mùa nào đi Sa_Pa hợp_lý vậy,search_destination,0.6570826766974567
485,sim_v2_484,có tour sapa không bot,unlabeled,a04b2039aa4a5b65eb5df6556005f2a3,có tour_Sa_Pa không bot,search_travel,0.7489806249626828
487,sim_v2_486,chơi dù lượn ở nt,unlabeled,eb9edb308639f3ebc3aec8a0bf731987,chơi dù lượn ở Nha_Trang,search_activity,0.7172096466701441
488,sim_v2_487,chi phí đi nha trang mấy củ,unlabeled,bf6d7f639bf85ff9c59d2be87e84aa7d,chi_phí đi Nha_Trang mấy triệu,search_price,0.7356107189803185
491,sim_v2_490,gửi mình chi tiết tour hà nội,unlabeled,094456f533085b3f2c700a034d0dddb5,gửi mình chi_tiết tour hà_nội,ask_tour_info,0.7519487721356817
492,sim_v2_491,xin kinh nghiệm đi pq,unlabeled,00d53f46fa4b22d3100b6e25aa4bcddc,xin kinh_nghiệm đi Phú_Quốc,search_destination,0.6570826766974567
496,sim_v2_495,tìm tour đi pq,unlabeled,bc4f7c5c7b1397bd590328dce1f18749,tìm tour đi Phú_Quốc,search_travel,0.7489806249626828
497,sim_v2_496,chi phí đi phú quốc mấy củ,unlabeled,a5cf2e6fef4540e60012ed4cf23628ea,chi_phí đi phú_quốc mấy triệu,search_price,0.7356107189803185
500,sim_v2_499,xin bảng giá đi đlạt,unlabeled,caaf1060bd11df1a0b095f82eb9b706e,xin bảng giá đi Đà_Lạt,search_price,0.7356107189803185
