id,session_id,raw_text,predicted_intent,text_hash,cleaned_text,snorkel_intent,snorkel_confidence
327,sim_v2_326,ở sapa có tour lặn không,unlabeled,023cff1588c6622ac40362cc61e1f944,ở Sa_Pa có tour lặn không,search_activity,0.7172096466701441
330,sim_v2_329,có khuyến mãi tour đà nẵng không,unlabeled,13fd80bff9cfaf3c9be09c71fa353eab,có khuyến_mãi tour đà_nẵng không,search_price,0.7356107189803185
337,sim_v2_336,xin lịch trình đi nha trang,unlabeled,41c56406c3bda08b8eaba01748b3e509,xin lịch_trình đi Nha_Trang,ask_tour_info,0.7519487721356817
339,sim_v2_338,bạn tên gì,unlabeled,4e0e5f16305423ff3808eae9610f68cc,bạn tên gì,out_of_scope,0.7646650326777873
342,sim_v2_341,có hướng dẫn viên ko bot,unlabeled,29d3853a48dbf340216027d3fc2b638d,có hướng_dẫn_viên không bot,ask_tour_info,0.7519487721356817
343,sim_v2_342,muốn ik trekking đà lạt dợ,unlabeled,eef9bf195f0605b87c345f00762a90b7,muốn đi trekking Đà_Lạt dợ,search_activity,0.7172096466701441
348,sim_v2_347,có tour pq không bot,unlabeled,02fdebebf682c2389799a90d9d41bd47,có tour Phú_Quốc không bot,search_travel,0.7489806249626828
350,sim_v2_349,thời tiết hôm nay bot,unlabeled,c78a49bd4607eb61419e579773d2ed7e,thời_tiết hôm_nay bot,out_of_scope,0.7646650326777873
351,sim_v2_350,có khuyến mãi tour nha trang ko nha,unlabeled,412698accd26de4fcf3d99a1b1ca5240,có khuyến_mãi tour Nha_Trang không nha,search_price,0.7356107189803185
353,sim_v2_352,muốn đi trekking sapa,unlabeled,f46ca47a323146d6571448ae9566c27d,muốn đi trekking_Sa_Pa,search_activity,0.7172096466701441
354,sim_v2_353,chơi dù lượn ở pq,unlabeled,5a4a7e6f8afb10b5e1dcfa53be7ada7f,chơi dù lượn ở Phú_Quốc,search_activity,0.7172096466701441
355,sim_v2_354,xin lịch trình đi đà nẵng,unlabeled,a1b2901434c331784f1762982fb0422f,xin lịch_trình đi đà_nẵng,ask_tour_info,0.7519487721356817
360,sim_v2_359,tư vấn tour sapa z,unlabeled,b25ebbb132d754d4853a31d0ce5eb047,tư_vấn tour_Sa_Pa vậy,search_travel,0.7489806249626828
361,sim_v2_360,có tour đà lạt không bot,unlabeled,7c185ad53a55915955dbeeeb23fd3e19,có tour Đà_Lạt không bot,search_travel,0.7489806249626828
363,sim_v2_362,tour nt rẻ nhất là bao nhiêu,unlabeled,021954c8d741c8781c6fc8e835c83975,tour Nha_Trang rẻ nhất là bao_nhiêu,search_price,0.7356107189803185
366,sim_v2_365,giá tour hà nội nhiêu tiền,unlabeled,a2aeae14e6640df95b83ec23301667ab,giá tour hà_nội nhiêu tiền,search_price,0.7356107189803185
368,sim_v2_367,gửi mình chi tiết tour phú quốc,unlabeled,b89f28d5729cf99b7e6017c71d8c96fe,gửi mình chi_tiết tour_phú_quốc,ask_tour_info,0.7519487721356817
369,sim_v2_368,di chuyển bằng phương tiện gì z,unlabeled,4b91d422a839f5a1a9b9ef2d5806d28b,đi chuyển bằng phương_tiện gì vậy,ask_tour_info,0.7519487721356817
370,sim_v2_369,ở nha trang có tour lặn ko nha,unlabeled,962d07780dcceacee1a5b7a73f497143,ở Nha_Trang có tour_lặn không nha,search_activity,0.7172096466701441
374,sim_v2_373,gửi mình chi tiết tour hà nội bot,unlabeled,2ef5b78bf876b1869880ca3c57f58779,gửi mình chi_tiết tour hà_nội bot,ask_tour_info,0.7519487721356817
375,sim_v2_374,muốn đi pq,unlabeled,60f503596533bfe6032f6bd22ab4e5d6,muốn đi Phú_Quốc,search_travel,0.7489806249626828
380,sim_v2_379,gửi mình chi tiết tour đà lạt nha,unlabeled,6b02c4f1948164a67bba136f6b89120c,gửi mình chi_tiết tour Đà_Lạt nha,ask_tour_info,0.7519487721356817
383,sim_v2_382,tư vấn tour đlạt dợ,unlabeled,a6e4d5cf8195c1ee70610df3f10f175e,tư_vấn tour Đà_Lạt dợ,search_travel,0.7489806249626828
400,sim_v2_399,ik đà lạt chơi,unlabeled,fa20dfdf547365ba9fa6d5a168c79e5f,đi Đà_Lạt chơi,search_activity,0.7172096466701441
402,sim_v2_401,ở nha trang có tour lặn không,unlabeled,382afa9c4301170d35da1e0d6301b71b,ở Nha_Trang có tour lặn không,search_activity,0.7172096466701441
406,sim_v2_405,tour sài gòn rẻ nhất là bao nhiêu,unlabeled,a6f5e37557ae99557a9b82288d792e52,tour sài gòn rẻ nhất là bao_nhiêu,search_price,0.7356107189803185
407,sim_v2_406,muốn đi trekking sài gòn,unlabeled,29f5ba27780a230219c7907a141cf343,muốn đi trekking sài gòn,search_activity,0.7172096466701441
411,sim_v2_410,giá tour nt nhiêu tiền dợ,unlabeled,fa28763d36fbcbf137f0ffd6d220168b,giá tour Nha_Trang_nhiêu tiền dợ,search_price,0.7356107189803185
412,sim_v2_411,xin lịch trình ik phú quốc dợ,unlabeled,b9cb54bfada120d89e98c61187bbb040,xin lịch_trình đi phú_quốc dợ,ask_tour_info,0.7519487721356817
413,sim_v2_412,có tour đà nẵng ko bot nha,unlabeled,a91f180231e90a06f45c1d24bbd6549d,có tour đà_nẵng không bot nha,search_travel,0.7489806249626828
415,sim_v2_414,giá tour nt nhiêu tiền bot,unlabeled,e61cd6e11bf820a81a61318b94048593,giá tour Nha_Trang_nhiêu tiền bot,search_price,0.7356107189803185
416,sim_v2_415,gửi mình chi tiết tour nt nha,unlabeled,b5f9501ee9313d571fc4950d813f6167,gửi mình chi_tiết tour Nha_Trang nha,ask_tour_info,0.7519487721356817
436,sim_v2_435,xin lịch trình đi phú quốc,unlabeled,e74d6c12ade5c3c72fc8fd9de2ad769c,xin lịch_trình đi phú_quốc,ask_tour_info,0.7519487721356817
439,sim_v2_438,tour pq rẻ nhất là bao nhiêu,unlabeled,47e848fd3e1238cd4afefff695630b12,tour Phú_Quốc rẻ nhất là bao_nhiêu,search_price,0.7356107189803185
444,sim_v2_443,gửi mình chi tiết tour đlạt z,unlabeled,a3c0d5eb1f86ebe007a818bb8d490767,gửi mình chi_tiết tour Đà_Lạt vậy,ask_tour_info,0.7519487721356817
445,sim_v2_444,các hoạt động vui chơi tại phú quốc,unlabeled,f9a3ea11adf48550a39a064ba2793cd5,các hoạt_động vui_chơi tại phú_quốc,search_activity,0.7172096466701441
447,sim_v2_446,tìm tour ik đlạt z,unlabeled,13f682fc0888b524a7a5a743d36f8b46,tìm tour đi Đà_Lạt vậy,search_travel,0.7489806249626828
450,sim_v2_449,xin lịch trình đi sapa,unlabeled,f7bc075ce1f2e8984b97b35273b08858,xin lịch_trình đi Sa_Pa,ask_tour_info,0.7519487721356817
454,sim_v2_453,có khuyến mãi tour đà nẵng ko bot,unlabeled,ca60a80099582fcc650ee8dc0afb8ac8,có khuyến_mãi tour đà_nẵng không bot,search_price,0.7356107189803185
455,sim_v2_454,ở nt có tour lặn không,unlabeled,18ce673839ffdb07eebff15806ea70e1,ở Nha_Trang có tour lặn không,search_activity,0.7172096466701441
459,sim_v2_458,ik pq chơi,unlabeled,1a067dfb9d4dc2bc3ee199c40d019997,đi Phú_Quốc chơi,search_activity,0.7172096466701441
462,sim_v2_461,thuê xe đạp dạo đà lạt bot,unlabeled,f659fd3f3a3bd9d984dec2d19bcaa927,thuê xe_đạp dạo Đà_Lạt bot,search_activity,0.7172096466701441
463,sim_v2_462,chơi dù lượn ở pq dợ,unlabeled,5136f303c41082d4826b127e21cd0d4e,chơi dù lượn ở Phú_Quốc dợ,search_activity,0.7172096466701441
464,sim_v2_463,muốn đi trekking đà nẵng,unlabeled,e50862eec773948c74b1dbfe9e990081,muốn đi trekking đà_nẵng,search_activity,0.7172096466701441
465,sim_v2_464,chi phí ik đà nẵng mấy củ z,unlabeled,e82434b947eb9d6d389785e7f91deaba,chi_phí đi đà_nẵng mấy triệu vậy,search_price,0.7356107189803185
466,sim_v2_465,tư vấn tour nha trang,unlabeled,f7dcaca2d51ecd6f1a315f086feeb12e,tư_vấn tour Nha_Trang,search_travel,0.7489806249626828
467,sim_v2_466,cách nấu bún bò nha,unlabeled,c9a7247248d1c5cc6d9ffa67a58845c3,cách nấu bún_bò nha,out_of_scope,0.7646650326777873
477,sim_v2_476,có khuyến mãi tour đlạt không,unlabeled,a3109b366bd8f5a3d1899c6ffeea7354,có khuyến_mãi tour Đà_Lạt không,search_price,0.7356107189803185
479,sim_v2_478,có tour đà lạt ko bot bot,unlabeled,07fc1e938f0ea290ed39c2d5feffbbe7,có tour Đà_Lạt không bot bot,search_travel,0.7489806249626828
480,sim_v2_479,giá tour đà lạt nhiêu tiền,unlabeled,7abd62d668ab54fc005219657e1f3e28,giá tour Đà_Lạt nhiêu tiền,search_price,0.7356107189803185
485,sim_v2_484,có tour sapa không bot,unlabeled,a04b2039aa4a5b65eb5df6556005f2a3,có tour_Sa_Pa không bot,search_travel,0.7489806249626828
487,sim_v2_486,chơi dù lượn ở nt,unlabeled,eb9edb308639f3ebc3aec8a0bf731987,chơi dù lượn ở Nha_Trang,search_activity,0.7172096466701441
488,sim_v2_487,chi phí đi nha trang mấy củ,unlabeled,bf6d7f639bf85ff9c59d2be87e84aa7d,chi_phí đi Nha_Trang mấy triệu,search_price,0.7356107189803185
491,sim_v2_490,gửi mình chi tiết tour hà nội,unlabeled,094456f533085b3f2c700a034d0dddb5,gửi mình chi_tiết tour hà_nội,ask_tour_info,0.7519487721356817
496,sim_v2_495,tìm tour đi pq,unlabeled,bc4f7c5c7b1397bd590328dce1f18749,tìm tour đi Phú_Quốc,search_travel,0.7489806249626828
497,sim_v2_496,chi phí đi phú quốc mấy củ,unlabeled,a5cf2e6fef4540e60012ed4cf23628ea,chi_phí đi phú_quốc mấy triệu,search_price,0.7356107189803185
500,sim_v2_499,xin bảng giá đi đlạt,unlabeled,caaf1060bd11df1a0b095f82eb9b706e,xin bảng giá đi Đà_Lạt,search_price,0.7356107189803185
501,sim_v2_500,gửi mình chi tiết tour đà nẵng z,unlabeled,56c6e50928be81864930c597d32c47c3,gửi mình chi_tiết tour đà_nẵng vậy,ask_tour_info,0.7519487721356817
502,sim_v2_501,tìm tour đi đà nẵng,unlabeled,09b896d4771b4baf5e9f9bb8e660d9cf,tìm tour đi đà_nẵng,search_travel,0.7489806249626828
505,sim_v2_504,gửi mình chi tiết tour nha trang,unlabeled,3255c9db76febc0c6661b836301a5b1b,gửi mình chi_tiết tour Nha_Trang,ask_tour_info,0.7519487721356817
508,sim_v2_507,thuê xe đạp dạo phú quốc nha,unlabeled,353297392ddbe3125b7f2b976794deab,thuê xe_đạp dạo_phú_quốc nha,search_activity,0.7172096466701441
509,sim_v2_508,gửi mình chi tiết tour sapa z,unlabeled,2940b75a209fd71fbfed871f2d8d8374,gửi mình chi_tiết tour_Sa_Pa vậy,ask_tour_info,0.7519487721356817
517,sim_v2_516,có tour nha trang ko bot nha,unlabeled,6ecb2f1fc5d0397a1fe4f367b95ce164,có tour Nha_Trang không bot nha,search_travel,0.7489806249626828
519,sim_v2_518,có cắm trại ở đà lạt k,unlabeled,c266c4a3c16803ea3787672a3392d7fb,có cắm trại ở Đà_Lạt không,search_activity,0.7172096466701441
523,sim_v2_522,có tour đà nẵng không bot,unlabeled,d63d430e08769dcabcef784955021d21,có tour đà_nẵng không bot,search_travel,0.7489806249626828
526,sim_v2_525,tour sapa rẻ nhất là bao nhiêu nha,unlabeled,d7754d35ea4cf749b55018b67c6f5f60,tour Sa_Pa rẻ nhất là bao_nhiêu nha,search_price,0.7356107189803185
527,sim_v2_526,tour sài gòn bao gồm ăn uống chưa,unlabeled,2f537b56be52cea7d30bfe4974048011,tour sài_gòn bao_gồm ăn_uống chưa,ask_tour_info,0.7519487721356817
533,sim_v2_532,muốn ik hà nội bot,unlabeled,ac5644bafef8322840cbb5c57e689656,muốn đi hà_nội bot,search_travel,0.7489806249626828
539,sim_v2_538,có tour đlạt không bot,unlabeled,2b204d5e4f569b521ff5c27ce3b4882a,có tour Đà_Lạt không bot,search_travel,0.7489806249626828
541,sim_v2_540,tìm tour đi sài gòn,unlabeled,d3cc1d22b295918d6b7d711438d7c28a,tìm tour đi sài gòn,search_travel,0.7489806249626828
547,sim_v2_546,thuê xe đạp dạo đà lạt,unlabeled,89e9db7d51f36f9a1bc41a39ca4bf633,thuê xe_đạp dạo Đà_Lạt,search_activity,0.7172096466701441
550,sim_v2_549,có khuyến mãi tour pq ko bot,unlabeled,f63e7fd3018f442d987604ddf395d105,có khuyến_mãi tour Phú_Quốc không bot,search_price,0.7356107189803185
559,sim_v2_558,tìm tour đi nt,unlabeled,61ea33eac079816e2143d3edcf4d0894,tìm tour đi Nha_Trang,search_travel,0.7489806249626828
564,sim_v2_563,gửi mình chi tiết tour sài gòn,unlabeled,b5eb6a485f05ee1e90403c2db13f77f2,gửi mình chi_tiết tour sài gòn,ask_tour_info,0.7519487721356817
566,sim_v2_565,tour nt mấy ngày mấy đêm,unlabeled,8004b0de66d760c2e1385c781912305d,tour Nha_Trang mấy ngày mấy đêm,ask_tour_info,0.7519487721356817
569,sim_v2_568,tư vấn tour đà nẵng z,unlabeled,de4c2cc6bd2f98ebdd0435f5fdc322a6,tư_vấn tour đà_nẵng vậy,search_travel,0.7489806249626828
576,sim_v2_575,tour sài gòn mấy ngày mấy đêm,unlabeled,6f986c2aa4eb8f4895b102a3834b9ad4,tour sài_gòn mấy ngày mấy đêm,ask_tour_info,0.7519487721356817
578,sim_v2_577,muốn ik trekking nt nha,unlabeled,2ddbdeeeec64647bda50fcbdc832ce25,muốn đi trekking Nha_Trang nha,search_activity,0.7172096466701441
580,sim_v2_579,muốn đi đà lạt,unlabeled,a369ce24c88ad81714b616e8ab7f7546,muốn đi Đà_Lạt,search_travel,0.7489806249626828
583,sim_v2_582,ở đà lạt có tour lặn không,unlabeled,1c69e810611748e8e6bf002487c7a15c,ở Đà_Lạt có tour lặn không,search_activity,0.7172096466701441
591,sim_v2_590,ik sapa chơi nha,unlabeled,94805d484bff4247432c054156f27acb,đi Sa_Pa chơi nha,search_activity,0.7172096466701441
596,sim_v2_595,chơi dù lượn ở hà nội,unlabeled,8cf07638d46f40a9d2b5a9650052fc84,chơi dù lượn ở hà_nội,search_activity,0.7172096466701441
603,sim_v2_602,gửi mình chi tiết tour đà nẵng,unlabeled,146d54815a298bd3f94c026a890a25f7,gửi mình chi_tiết tour đà_nẵng,ask_tour_info,0.7519487721356817
607,sim_v2_606,gửi mình chi tiết tour phú quốc z,unlabeled,32aebb9bef4243f82d8d042bacd7c234,gửi mình chi_tiết tour_phú_quốc vậy,ask_tour_info,0.7519487721356817
608,sim_v2_607,thuê xe đạp dạo nt,unlabeled,73d7271d0e73e6543eeea6825ac2ac3b,thuê xe_đạp dạo Nha_Trang,search_activity,0.7172096466701441
609,sim_v2_608,tư vấn tour đà lạt dợ,unlabeled,dcc18a2f46eef566be295266d60c3268,tư_vấn tour Đà_Lạt dợ,search_travel,0.7489806249626828
610,sim_v2_609,giá tour phú quốc nhiêu tiền,unlabeled,5259ec7069b600f5028ee823e26d4353,giá tour_phú_quốc_nhiêu tiền,search_price,0.7356107189803185
612,sim_v2_611,xin bảng giá ik pq nha,unlabeled,5a02b12c36abad3641b08159181d9bc5,xin bảng giá đi Phú_Quốc nha,search_price,0.7356107189803185
615,sim_v2_614,tư vấn tour sài gòn nha,unlabeled,63453325b0868449b6ba7d2f284a77f7,tư_vấn tour sài gòn nha,search_travel,0.7489806249626828
620,sim_v2_619,ở nha trang có tour lặn ko bot,unlabeled,7a4926be24a84f5a5dc3989ad76f4ee0,ở Nha_Trang có tour lặn không bot,search_activity,0.7172096466701441
621,sim_v2_620,có tour pq ko bot z,unlabeled,b324103a2b7b38f62ef71debccb0ed96,có tour Phú_Quốc không bot vậy,search_travel,0.7489806249626828
622,sim_v2_621,có khuyến mãi tour nt ko bot,unlabeled,61baf44487615db51473bea6f2caa40e,có khuyến_mãi tour Nha_Trang không bot,search_price,0.7356107189803185
623,sim_v2_622,thuê xe đạp dạo hà nội bot,unlabeled,03088e6c225218f25abe7e4427f95651,thuê xe_đạp dạo hà_nội bot,search_activity,0.7172096466701441
624,sim_v2_623,ở đlạt có tour lặn không,unlabeled,8c50112b4985797f5cc60ca856109af2,ở Đà_Lạt có tour lặn không,search_activity,0.7172096466701441
625,sim_v2_624,ik sapa chơi,unlabeled,afb35043842773827e44f318b8c8bcfe,đi Sa_Pa chơi,search_activity,0.7172096466701441
629,sim_v2_628,ở pq có tour lặn không,unlabeled,257772df2efa141ac09cf9a1831ddf61,ở Phú_Quốc có tour lặn không,search_activity,0.7172096466701441
641,sim_v2_640,chơi dù lượn ở đà lạt dợ,unlabeled,f6a7751628045d33b7e63457985aa2a6,chơi dù lượn ở Đà_Lạt dợ,search_activity,0.7172096466701441
645,sim_v2_644,có khuyến mãi tour sài gòn ko nha,unlabeled,4ab57a7cb81a6898f875c038e51d2020,có khuyến_mãi tour sài_gòn không nha,search_price,0.7356107189803185
646,sim_v2_645,chi phí đi hà nội mấy củ,unlabeled,94961574911692a59205ad1e55841e89,chi_phí đi hà_nội mấy triệu,search_price,0.7356107189803185
648,sim_v2_647,tìm tour ik phú quốc nha,unlabeled,78eb2c207980e1a3b23e256a65103f4c,tìm tour đi phú_quốc nha,search_travel,0.7489806249626828
649,sim_v2_648,ik hà nội chơi,unlabeled,3a1b6c476c082b9b6a8a2f8e1ac70dc8,đi hà_nội chơi,search_activity,0.7172096466701441
650,sim_v2_649,muốn ik trekking hà nội bot,unlabeled,c708adeb3c78e3562a23b73d2b303fca,muốn đi trekking hà_nội bot,search_activity,0.7172096466701441
656,sim_v2_655,có tour đà lạt ko bot z,unlabeled,38fc970f417ce7f6ed5705e930bbf611,có tour Đà_Lạt không bot vậy,search_travel,0.7489806249626828
661,sim_v2_660,giá tour sài gòn nhiêu tiền dợ,unlabeled,010ea50d48472239580edd840f7a401d,giá tour sài gòn_nhiêu tiền dợ,search_price,0.7356107189803185
672,sim_v2_671,có khuyến mãi tour phú quốc không,unlabeled,e133527ce6085657a0cf717d8fa1c96a,có khuyến_mãi tour_phú_quốc không,search_price,0.7356107189803185
677,sim_v2_676,bot ngu vãi dợ,unlabeled,41654aa69add5fd09543ac46ca394bda,bot ngu_vãi dợ,out_of_scope,0.7646650326777873
687,sim_v2_686,giá tour đà nẵng nhiêu tiền dợ,unlabeled,458d6884d0affaf74d2680c692712b4f,giá tour đà_nẵng nhiêu tiền dợ,search_price,0.7356107189803185
704,sim_v2_703,thuê xe đạp dạo phú quốc,unlabeled,c9f5f8654b8666b1ac543c004bca0a12,thuê xe_đạp dạo_phú_quốc,search_activity,0.7172096466701441
712,sim_v2_711,muốn ik sapa z,unlabeled,48c0eef57488dd7518b2bec4c91fb4c3,muốn đi Sa_Pa vậy,search_travel,0.7489806249626828
720,sim_v2_719,có cắm trại ở hà nội k,unlabeled,c5d0ff842bafa8a1ec8a782ac0c9281d,có cắm trại ở hà_nội không,search_activity,0.7172096466701441
727,sim_v2_726,giá tour đà nẵng nhiêu tiền,unlabeled,4d44ca8a81e1f5c9bdd867e9f1600716,giá tour đà_nẵng nhiêu tiền,search_price,0.7356107189803185
740,sim_v2_739,tour đà nẵng bao gồm ăn uống chưa nha,unlabeled,1680f1a83f36c772679e9677fced368f,tour đà_nẵng bao_gồm ăn_uống chưa nha,ask_tour_info,0.7519487721356817
753,sim_v2_752,tour sapa bao gồm ăn uống chưa nha,unlabeled,99d6a4d665caccf8742d1c6346f18505,tour Sa_Pa bao_gồm ăn_uống chưa nha,ask_tour_info,0.7519487721356817
761,sim_v2_760,ik nt chơi dợ,unlabeled,f1cb64e36d85434820595a86538a2466,đi Nha_Trang chơi dợ,search_activity,0.7172096466701441
766,sim_v2_765,các hoạt động vui chơi tại pq,unlabeled,db93543c9de635d577a652060b7d1436,các hoạt_động vui_chơi tại Phú_Quốc,search_activity,0.7172096466701441
768,sim_v2_767,chi phí ik pq mấy củ bot,unlabeled,ad4add018fc0f9d2c98bc6bc79380798,chi_phí đi Phú_Quốc mấy triệu bot,search_price,0.7356107189803185
771,sim_v2_770,muốn đi trekking đà lạt,unlabeled,38c72822dc27ee5528c73ad1add6e479,muốn đi trekking Đà_Lạt,search_activity,0.7172096466701441
775,sim_v2_774,tour nha trang mấy ngày mấy đêm,unlabeled,e8de47dcf999f6607ce233c8ecb55232,tour Nha_Trang mấy ngày mấy đêm,ask_tour_info,0.7519487721356817
776,sim_v2_775,tư vấn tour đà nẵng,unlabeled,94ab903d848c7c82c359a04b5c2f5301,tư_vấn tour đà_nẵng,search_travel,0.7489806249626828
779,sim_v2_778,các hoạt động vui chơi tại phú quốc z,unlabeled,2341fa26f3d094811cba56e7266e12a8,các hoạt_động vui_chơi tại phú_quốc vậy,search_activity,0.7172096466701441
780,sim_v2_779,chi phí đi đlạt mấy củ,unlabeled,9e57f7576a62b4056fc1b047e59efd8c,chi_phí đi Đà_Lạt mấy triệu,search_price,0.7356107189803185
783,sim_v2_782,chơi dù lượn ở sài gòn,unlabeled,a7a1e36674eb0f257c3904041e4aa766,chơi dù lượn ở sài gòn,search_activity,0.7172096466701441
795,sim_v2_794,tư vấn tour sài gòn z,unlabeled,6e4b8e2a354bf6e11487b1e6bb955156,tư_vấn tour sài gòn vậy,search_travel,0.7489806249626828
799,sim_v2_798,có khuyến mãi tour sài gòn không,unlabeled,a254af161f9fdb975db4b036d3be3a1a,có khuyến_mãi tour sài_gòn không,search_price,0.7356107189803185
803,sim_v2_802,muốn đi hà nội,unlabeled,e30582b6a678e8dd9c168ec0d9666702,muốn đi hà_nội,search_travel,0.7489806249626828
806,sim_v2_805,gửi mình chi tiết tour đlạt,unlabeled,3de33ee9cbbeeebca2e052738fb00ef0,gửi mình chi_tiết tour Đà_Lạt,ask_tour_info,0.7519487721356817
813,sim_v2_812,chi phí ik pq mấy củ z,unlabeled,4a70236e50ebd07086f22bcb7d6eed34,chi_phí đi Phú_Quốc mấy triệu vậy,search_price,0.7356107189803185
814,sim_v2_813,xin bảng giá đi sapa,unlabeled,bfefe86f19452ae7803e08c5bfe69bc8,xin bảng giá đi Sa_Pa,search_price,0.7356107189803185
823,sim_v2_822,thuê xe đạp dạo hà nội z,unlabeled,f961366e5e6ddb336f7909b4f7d4c241,thuê xe_đạp dạo hà_nội vậy,search_activity,0.7172096466701441
835,sim_v2_834,chơi dù lượn ở phú quốc,unlabeled,7571433dd511bae880e85e6d826393f3,chơi dù lượn ở phú_quốc,search_activity,0.7172096466701441
841,sim_v2_840,có hướng dẫn viên ko nha,unlabeled,560144123e91aceb7c0d64e68ce70124,có hướng_dẫn_viên không nha,ask_tour_info,0.7519487721356817
842,sim_v2_841,tư vấn tour sài gòn bot,unlabeled,42eee0c78b3f3f07f537d00c9e984383,tư_vấn tour sài gòn bot,search_travel,0.7489806249626828
850,sim_v2_849,tìm tour ik nt z,unlabeled,0cf8564691999fa55de8f79ef52f6b1e,tìm tour đi Nha_Trang vậy,search_travel,0.7489806249626828
851,sim_v2_850,thuê xe đạp dạo pq,unlabeled,781415fd426df08567fea18adc438950,thuê xe_đạp dạo Phú_Quốc,search_activity,0.7172096466701441
857,sim_v2_856,tư vấn tour đlạt z,unlabeled,1157a22ad100d6bc10c72decb1591258,tư_vấn tour Đà_Lạt vậy,search_travel,0.7489806249626828
861,sim_v2_860,tour pq rẻ nhất là bao nhiêu dợ,unlabeled,632f282a9fe1982ab37e9ec7642d9d48,tour Phú_Quốc rẻ nhất là bao_nhiêu dợ,search_price,0.7356107189803185
870,sim_v2_869,chi phí ik hà nội mấy củ bot,unlabeled,9f12f7e2905b3eb95c7eb40d98decf25,chi_phí đi hà_nội mấy triệu bot,search_price,0.7356107189803185
877,sim_v2_876,ik đlạt chơi nha,unlabeled,83a7cf3134511fb574286097f4de506e,đi Đà_Lạt chơi nha,search_activity,0.7172096466701441
881,sim_v2_880,tour sài gòn bao gồm ăn uống chưa nha,unlabeled,738bdab8bbea62c8539664e6ec5f9cf3,tour sài_gòn bao_gồm ăn_uống chưa nha,ask_tour_info,0.7519487721356817
883,sim_v2_882,tour đà lạt bao gồm ăn uống chưa nha,unlabeled,3b8637c36d21f96682bd69e45d00dc7d,tour Đà_Lạt bao_gồm ăn_uống chưa nha,ask_tour_info,0.7519487721356817
898,sim_v2_897,có khuyến mãi tour pq ko z,unlabeled,8e5f842daf51176abcad563b08edf51b,có khuyến_mãi tour Phú_Quốc không vậy,search_price,0.7356107189803185
901,sim_v2_900,tour phú quốc bao gồm ăn uống chưa bot,unlabeled,6cb2dac25b4f7b985d92334ff30604e0,tour phú_quốc bao_gồm ăn_uống chưa bot,ask_tour_info,0.7519487721356817
902,sim_v2_901,di chuyển bằng phương tiện gì dợ,unlabeled,118e0f34b31860f9bd4df945608fc8b2,đi chuyển bằng phương_tiện gì dợ,ask_tour_info,0.7519487721356817
908,sim_v2_907,các hoạt động vui chơi tại nha trang dợ,unlabeled,24e0900a9ce95c3e3b2b0a5dc7dc94de,các hoạt_động vui_chơi tại Nha_Trang dợ,search_activity,0.7172096466701441
917,sim_v2_916,muốn ik đlạt nha,unlabeled,36ab7dd3a38ec7760563bb864f67f13a,muốn đi Đà_Lạt nha,search_travel,0.7489806249626828
921,sim_v2_920,tour pq mấy ngày mấy đêm dợ,unlabeled,cb6c1535df7aed4656c8916a7c3a2cf9,tour Phú_Quốc mấy ngày mấy đêm dợ,ask_tour_info,0.7519487721356817
922,sim_v2_921,giá tour nt nhiêu tiền z,unlabeled,005f9fa45ce4d9922e900a5863c01137,giá tour Nha_Trang_nhiêu tiền vậy,search_price,0.7356107189803185
923,sim_v2_922,có hướng dẫn viên ko dợ,unlabeled,5b4fa36aaf783f5db723d3bd35743a69,có hướng_dẫn_viên không dợ,ask_tour_info,0.7519487721356817
926,sim_v2_925,các hoạt động vui chơi tại nt,unlabeled,722decdcb61224d8281fd9b4572f149c,các hoạt_động vui_chơi tại Nha_Trang,search_activity,0.7172096466701441
936,sim_v2_935,các hoạt động vui chơi tại pq z,unlabeled,a13e4b17c320b259b5971a549f3f37be,các hoạt_động vui_chơi tại Phú_Quốc vậy,search_activity,0.7172096466701441
943,sim_v2_942,xin bảng giá ik đà lạt dợ,unlabeled,52be6525ca9fdb16b52e8589edf698d1,xin bảng giá đi Đà_Lạt dợ,search_price,0.7356107189803185
950,sim_v2_949,các hoạt động vui chơi tại sapa,unlabeled,1dee259fa6821af93f07ceb92907e775,các hoạt_động vui_chơi tại Sa_Pa,search_activity,0.7172096466701441
953,sim_v2_952,tour hà nội bao gồm ăn uống chưa,unlabeled,cd23307ea374644584e347f93a8eb31a,tour hà_nội bao_gồm ăn_uống chưa,ask_tour_info,0.7519487721356817
958,sim_v2_957,muốn ik phú quốc nha,unlabeled,59f521fe4a0a80280abea80d96d9b6f4,muốn đi phú_quốc nha,search_travel,0.7489806249626828
977,sim_v2_976,tư vấn tour sapa bot,unlabeled,b6030d842b40558631a30ab827285b46,tư_vấn tour_Sa_Pa bot,search_travel,0.7489806249626828
982,sim_v2_981,giá tour sapa nhiêu tiền,unlabeled,63466e93b78454e197619a3fc35a12ad,giá tour_Sa Pa_nhiêu tiền,search_price,0.7356107189803185
986,sim_v2_985,muốn ik đà lạt nha,unlabeled,ca6b368f32fe386a6a7bb28346299ae8,muốn đi Đà_Lạt nha,search_travel,0.7489806249626828
989,sim_v2_988,tour hà nội rẻ nhất là bao nhiêu bot,unlabeled,119cff158bdd07b893c9a6aad004d8b0,tour hà_nội rẻ nhất là bao_nhiêu bot,search_price,0.7356107189803185
1010,sim_v2_1009,muốn ik trekking đà lạt nha,unlabeled,d7602f0c66a3cc1f2d6924696c4cc226,muốn đi trekking Đà_Lạt nha,search_activity,0.7172096466701441
